id,outlet_id,name,name_en,name_bn,description,description_en,description_bn,price,cost_price,short_code,is_favorite,category,category_en,category_bn,is_available,image_url,video_url,tags_json,version,updated_at,deleted_at
e533edc9-41fa-43d2-bafd-9369b75691a8,384b833e-d0f6-4e46-b61d-2c938b36eb0d,Chicken Burger (With Cheese),Chicken Burger (With Cheese),চিকেন বার্গার (পনির সহ),Our classic chicken burger topped with melted cheese for an extra creamy and savory flavor.,Our classic chicken burger topped with melted cheese for an extra creamy and savory flavor.,"আমাদের ক্লাসিক চিকেন বার্গারের উপরে গলানো পনির দেওয়া হয়েছে, যা অতিরিক্ত ক্রিমি এবং সুস্বাদু স্বাদ এনে দেয়।",185.00,,95,f,Burger,Burger,বার্গার,t,https://quickbytes.buzz/uploads/menu_placeholders/chicken-2.png,,"[""icon:chicken""]",1,2026-07-23 15:30:22.928826+00,2026-07-23 15:30:22.928807+00
fc780416-615d-4d8d-a1c6-8a2c0b9df145,384b833e-d0f6-4e46-b61d-2c938b36eb0d,Chicken Cheese Delicious,Chicken Cheese Delicious,চিকেন চিজ ডেলিশিয়াস,A scrumptious chicken patty is complemented with Cheese and Mr.Manik's special sauce. The undisputed chicken cheese experience.,A scrumptious chicken patty is complemented with Cheese and Mr.Manik's special sauce. The undisputed chicken cheese experience.,একটি সুস্বাদু চিকেন প্যাটি পনির এবং মি. মানিকের বিশেষ সস দিয়ে পরিপূরক। অবিসংবাদিত চিকেন চিজ অভিজ্ঞতা।,265.00,,97,f,Burger,Burger,বার্গার,t,https://quickbytes.buzz/uploads/menu_placeholders/chicken_fry.png,,"[""icon:chicken""]",1,2026-07-23 15:30:23.663552+00,2026-07-23 15:30:23.663535+00
4b08b4ee-3f20-4654-84db-f29bedca1082,384b833e-d0f6-4e46-b61d-2c938b36eb0d,Mr. Agaricus (Mushroom),Mr. Agaricus (Mushroom),মি. আগারিকাস (মাশরুম),"When normal patties are just not big enough, this Mushroom burger is monstrously is not for the faint hearted.","When normal patties are just not big enough, this Mushroom burger is monstrously is not for the faint hearted.","যখন সাধারণ প্যাটি যথেষ্ট বড় হয় না, তখন এই মাশরুম বার্গারটি ভয়ঙ্করভাবে দুর্বল হৃদয়ের জন্য নয়।",350.00,,100,f,Burger,Burger,বার্গার,t,https://quickbytes.buzz/uploads/menu_placeholders/vegetable-1.png,,"[""icon:vegetable""]",1,2026-07-23 15:30:24.394425+00,2026-07-23 15:30:24.394408+00
0aeb6171-af0e-4aa7-a07e-0190210d4416,384b833e-d0f6-4e46-b61d-2c938b36eb0d,Mr. Whopper,Mr. Whopper,মি. হুপার,"On either side of a large double patty lies a concoction of cheese, honey pepperoni. We whoop your ass-ertions about normal Burgers.","On either side of a large double patty lies a concoction of cheese, honey pepperoni. We whoop your ass-ertions about normal Burgers.",একটি বড় ডাবল প্যাটির উভয় পাশে পনির এবং হানি পেপারোনির মিশ্রণ। আমরা সাধারণ বার্গার সম্পর্কে আপনার ধারণাকে চ্যালেঞ্জ করি।,385.00,,98,f,Burger,Burger,বার্গার,t,https://quickbytes.buzz/uploads/menu_placeholders/beef-1.png,,"[""icon:beef""]",1,2026-07-23 15:30:27.886622+00,2026-07-23 15:30:27.886604+00
918e5eb1-ad6d-4a92-a815-a5bd3180a040,384b833e-d0f6-4e46-b61d-2c938b36eb0d,Naga Challenge,Naga Challenge,নাগা চ্যালেঞ্জ,"If you are spice and everything nice, this is for you. You got a classic chicken cheese burger which is bursting with fiery, mouthwatering naga sauce.","If you are spice and everything nice, this is for you. You got a classic chicken cheese burger which is bursting with fiery, mouthwatering naga sauce.","আপনি যদি মশলা এবং সবকিছু সুন্দর হন, তবে এটি আপনার জন্য। আপনি একটি ক্লাসিক চিকেন চিজ বার্গার পাবেন যা জ্বলন্ত, মুখরোচক নাগা সসে ভরা।",230.00,,99,f,Burger,Burger,বার্গার,t,https://quickbytes.buzz/uploads/menu_placeholders/chicken-1.png,,"[""icon:chicken""]",1,2026-07-23 15:30:29.375576+00,2026-07-23 15:30:29.375559+00
95c51934-329f-4472-903a-a136f94fc572,384b833e-d0f6-4e46-b61d-2c938b36eb0d,Maharaja Platter,Maharaja Platter,মহারাজা প্ল্যাটার,"A grand platter featuring 1 reshmi chicken, 1 chicken boti, 4 chicken tangri, 1 fish barbecue, 4 luchi, 4 naan, and 4 lassi. Perfect for sharing.","A grand platter featuring 1 reshmi chicken, 1 chicken boti, 4 chicken tangri, 1 fish barbecue, 4 luchi, 4 naan, and 4 lassi. Perfect for sharing.","একটি রাজকীয় প্ল্যাটার যাতে রয়েছে ১টি রেশমি চিকেন, ১টি চিকেন বটি, ৪ পিস চিকেন টাংরি, ১টি ফিশ বারবিকিউ, ৪টি লুচি, ৪টি নান এবং ৪টি লাচ্ছি। শেয়ার করার জন্য উপযুক্ত।",1000.00,,305,f,Kebab Platter,Kebab Platter,কাবাব প্ল্যাটার,t,https://quickbytes.buzz/uploads/menu_placeholders/grill.png,,"[""icon:grill"", ""inc:Reshmi Chicken (1 pc)"", ""inc:Chicken Boti (1 pc)"", ""inc:Chicken Tangri (4 pcs)"", ""inc:Fish Barbecue (1 pc)"", ""inc:Luchi (4 pcs)"", ""inc:Naan (4 pcs)"", ""inc:Lassi (4 pcs)""]",1,2026-08-02 16:49:59.537833+00,2026-08-02 16:49:59.537819+00
bac0d1df-a12e-492c-97e5-8516bf324c83,384b833e-d0f6-4e46-b61d-2c938b36eb0d,Chicken Tender Dinner,Chicken Tender Dinner,চিকেন টেন্ডার ডিনার,Crispy chicken tenders served with coleslaw and a choice of baked potato or fries.,Crispy chicken tenders served with coleslaw and a choice of baked potato or fries.,"খাস্তা চিকেন টেন্ডার, কোলসলা এবং বেকড আলু বা ফ্রাই সহ পরিবেশন করা হয়।",14.00,,328,f,Hideout Favorites,Hideout Favorites,হাইডআউট ফেভারিট,t,https://quickbytes.buzz/uploads/menu_placeholders/chicken-4.png,,"[""icon:chicken"", ""inc:Coleslaw"", ""inc:Baked Potato or French Fries""]",1,2026-08-02 16:49:40.370091+00,2026-08-02 16:49:40.37007+00
e31250c6-7c17-4e1f-893b-8befe6952d3c,384b833e-d0f6-4e46-b61d-2c938b36eb0d,Chicken Tandoori,Chicken Tandoori,চিকেন তান্দুরী,"Whole chicken marinated in yogurt and tandoori spices, roasted in a clay oven for a smoky, charred flavor.","Whole chicken marinated in yogurt and tandoori spices, roasted in a clay oven for a smoky, charred flavor.","দই এবং তান্দুরি মসলায় ম্যারিনেট করা পুরো চিকেন, মাটির চুলায় রোস্ট করে ধোঁয়াটে ও ঝলসানো স্বাদে পরিবেশন করা হয়।",150.00,,312,f,Kebab,Kebab,কাবাব,t,https://quickbytes.buzz/uploads/menu_placeholders/fried-chicken.png,,"[""icon:chicken""]",1,2026-08-02 16:49:52.150276+00,2026-08-02 16:49:52.150256+00
e2d5fa5c-9a70-4b2f-9c0e-d2433f504940,384b833e-d0f6-4e46-b61d-2c938b36eb0d,Student Platter,Student Platter,স্টুডেন্ট প্ল্যাটার,A budget-friendly platter with 3 pieces of chicken and 2 naan. Perfect for a quick and satisfying meal.,A budget-friendly platter with 3 pieces of chicken and 2 naan. Perfect for a quick and satisfying meal.,একটি সাশ্রয়ী প্ল্যাটার যাতে রয়েছে ৩ পিস চিকেন এবং ২টি নান। দ্রুত এবং তৃপ্তিদায়ক খাবারের জন্য উপযুক্ত।,110.00,,307,f,Kebab Platter,Kebab Platter,কাবাব প্ল্যাটার,t,https://quickbytes.buzz/uploads/menu_placeholders/chicken-1.png,,"[""icon:chicken"", ""inc:Chicken (3 pcs)"", ""inc:Naan (2 pcs)""]",1,2026-08-02 16:50:00.847548+00,2026-08-02 16:50:00.847535+00
856f803d-2ad1-462b-a69c-2d29022a987b,384b833e-d0f6-4e46-b61d-2c938b36eb0d,Fish & Chips,Fish & Chips,ফিশ অ্যান্ড চিপস,"Hand-cut cod fillets dipped in our own beer batter and fried until golden brown, served with coleslaw and a choice of baked potato or fries.","Hand-cut cod fillets dipped in our own beer batter and fried until golden brown, served with coleslaw and a choice of baked potato or fries.","হাতে কাটা কড ফিলেট আমাদের নিজস্ব বিয়ার ব্যাটারে ডুবিয়ে সোনালি বাদামি করে ভাজা, কোলসলা এবং বেকড আলু বা ফ্রাই সহ।",16.00,,327,f,Hideout Favorites,Hideout Favorites,হাইডআউট ফেভারিট,t,https://quickbytes.buzz/uploads/menu_placeholders/fish-4.png,,"[""icon:fish"", ""inc:Coleslaw"", ""inc:Baked Potato or French Fries""]",1,2026-08-02 16:49:41.61695+00,2026-08-02 16:49:41.616935+00
ed69c84d-5256-4f1c-b2fe-21a25e813ea8,384b833e-d0f6-4e46-b61d-2c938b36eb0d,Chicken Hariyali,Chicken Hariyali,চিকেন হাড়িয়ালি,"Chicken marinated in a fresh green herb paste with mint and coriander, grilled for a vibrant and flavorful dish.","Chicken marinated in a fresh green herb paste with mint and coriander, grilled for a vibrant and flavorful dish.","পুদিনা ও ধনেপাতার তাজা সবুজ ভেষজ পেস্টে ম্যারিনেট করা চিকেন, যা গ্রিল করে রঙিন ও স্বাদে ভরপুর একটি পদ তৈরি করা হয়।",75.00,,311,f,Kebab,Kebab,কাবাব,t,https://quickbytes.buzz/uploads/menu_placeholders/kebab.png,,"[""icon:kebab""]",1,2026-08-02 16:49:49.426207+00,2026-08-02 16:49:49.426193+00
be0121cd-225d-48cf-854e-e00c1c2adbb0,384b833e-d0f6-4e46-b61d-2c938b36eb0d,Fish Barbecue (250g),Fish Barbecue (250g),ফিশ বারবিকিউ (২৫০ গ্রাম),"Fresh fish fillet marinated in spices and barbecued over open flames, served with a smoky aroma.","Fresh fish fillet marinated in spices and barbecued over open flames, served with a smoky aroma.","তাজা মাছের ফিলেট মসলায় ম্যারিনেট করে খোলা আগুনে বারবিকিউ করা হয়, সাথে ধোঁয়াটে সুগন্ধ।",120.00,,314,f,Kebab,Kebab,কাবাব,t,https://quickbytes.buzz/uploads/menu_placeholders/fish-3.png,,"[""icon:fish""]",1,2026-08-02 16:49:56.487924+00,2026-08-02 16:49:56.48791+00
371b6138-bbb9-4022-867c-ce948a559c8d,384b833e-d0f6-4e46-b61d-2c938b36eb0d,Corned Beef Sandwich,Corned Beef Sandwich,কর্নড বিফ স্যান্ডউইচ,"Tender, lean corned beef piled high on grilled rye bread.","Tender, lean corned beef piled high on grilled rye bread.","কোমল, লিন কর্নড বিফ গ্রিল করা রাই রুটির উপর স্তুপ করা।",12.00,,320,f,Sandwiches,Sandwiches,স্যান্ডউইচ,t,https://quickbytes.buzz/uploads/menu_placeholders/sandwitch.png,,"[""icon:sandwich""]",1,2026-08-02 16:50:23.887414+00,2026-08-02 16:50:23.887399+00
1ff4ec53-fee5-4f16-a626-bd1c7f2f68a0,384b833e-d0f6-4e46-b61d-2c938b36eb0d,Grilled Cheese,Grilled Cheese,গ্রিলড চিজ,Classic grilled cheese sandwich with melted American cheese on golden toasted bread.,Classic grilled cheese sandwich with melted American cheese on golden toasted bread.,"ক্লাসিক গ্রিলড চিজ স্যান্ডউইচ, গলানো আমেরিকান চিজ সহ সোনালি টোস্ট করা রুটিতে।",6.00,,317,f,Sandwiches,Sandwiches,স্যান্ডউইচ,t,https://quickbytes.buzz/uploads/menu_placeholders/sandwitch.png,,"[""icon:sandwich"", ""addon:2:Add Bacon or Ham""]",1,2026-08-02 16:50:25.107358+00,2026-08-02 16:50:25.107344+00
397435b9-7069-4866-a353-271a11bff533,384b833e-d0f6-4e46-b61d-2c938b36eb0d,Grilled Chicken Sandwich,Grilled Chicken Sandwich,গ্রিলড চিকেন স্যান্ডউইচ,"Marinated chicken breast grilled and served with lettuce, tomatoes, and mayo on toasted bread.","Marinated chicken breast grilled and served with lettuce, tomatoes, and mayo on toasted bread.","মেরিনেট করা চিকেন ব্রেস্ট গ্রিল করে লেটুস, টমেটো ও মেয়োনিজ সহ টোস্ট করা রুটিতে পরিবেশন করা হয়।",11.00,,319,f,Sandwiches,Sandwiches,স্যান্ডউইচ,t,https://quickbytes.buzz/uploads/menu_placeholders/sandwitch.png,,"[""icon:sandwich""]",1,2026-08-02 16:50:26.768124+00,2026-08-02 16:50:26.768109+00
670fb3bf-c5ac-4e5b-89fb-4bbc8241d966,384b833e-d0f6-4e46-b61d-2c938b36eb0d,Reuben,Reuben,রুবেন,"Tender corned beef with Swiss cheese, Thousand Island dressing, and sauerkraut on grilled rye bread.","Tender corned beef with Swiss cheese, Thousand Island dressing, and sauerkraut on grilled rye bread.","কোমল কর্নড বিফ, সুইস চিজ, থাউজেন্ড আইল্যান্ড ড্রেসিং এবং সয়ারক্রাউট সহ গ্রিল করা রাই রুটিতে।",13.00,,321,f,Sandwiches,Sandwiches,স্যান্ডউইচ,t,https://quickbytes.buzz/uploads/menu_placeholders/sandwitch.png,,"[""icon:sandwich""]",1,2026-08-02 16:50:32.978326+00,2026-08-02 16:50:32.978311+00
87064643-9203-42c6-8fe6-e5b9cc89d69c,384b833e-d0f6-4e46-b61d-2c938b36eb0d,The Hideout Club,The Hideout Club,দ্য হাইডআউট ক্লাব,"Triple-decker sandwich stacked with lean turkey, ham, crispy bacon, lettuce, tomatoes, Swiss and American cheese, and mayo.","Triple-decker sandwich stacked with lean turkey, ham, crispy bacon, lettuce, tomatoes, Swiss and American cheese, and mayo.","তিন স্তরের স্যান্ডউইচ, লিন টার্কি, হ্যাম, খাস্তা বেকন, লেটুস, টমেটো, সুইস ও আমেরিকান চিজ এবং মেয়োনিজ সহ।",12.00,,318,f,Sandwiches,Sandwiches,স্যান্ডউইচ,t,https://quickbytes.buzz/uploads/menu_placeholders/sandwitch.png,,"[""icon:sandwich""]",1,2026-08-02 16:50:34.417482+00,2026-08-02 16:50:34.417466+00
436f9a9b-c34b-4497-a76f-d570f087ad5f,384b833e-d0f6-4e46-b61d-2c938b36eb0d,The Rajukian Burger,The Rajukian Burger,দ্যা রাজুকিয়ান বার্গার,"A signature burger crafted with premium ingredients, offering a burst of flavors in every bite. Perfectly grilled patty with fresh toppings.","A signature burger crafted with premium ingredients, offering a burst of flavors in every bite. Perfectly grilled patty with fresh toppings.","একটি সিগনেচার বার্গার যা প্রিমিয়াম উপাদান দিয়ে তৈরি, প্রতিটি কামড়ে স্বাদের বিস্ফোরণ। তাজা টপিংস সহ পুরোপুরি গ্রিল করা প্যাটি।",399.00,,101,f,Burger,Burger,বার্গার,t,https://quickbytes.buzz/uploads/menu_placeholders/burger.png,,"[""icon:burger""]",1,2026-07-23 15:30:30.443562+00,2026-07-23 15:30:30.443544+00
10437e40-803e-498c-af50-92307d0306f8,384b833e-d0f6-4e46-b61d-2c938b36eb0d,Two Star,Two Star,টু স্টার,"A classic double-decker burger with two juicy patties, cheese, and fresh veggies. Great value.","A classic double-decker burger with two juicy patties, cheese, and fresh veggies. Great value.","দুটি জুসি প্যাটি, পনির এবং তাজা সবজি সহ একটি ক্লাসিক ডাবল-ডেকার বার্গার। দুর্দান্ত মূল্য।",199.00,,107,f,Burger,Burger,বার্গার,t,https://quickbytes.buzz/uploads/menu_placeholders/burger.png,,"[""icon:burger""]",1,2026-07-23 15:30:31.33506+00,2026-07-23 15:30:31.335041+00
6ea6e762-302d-4943-8f85-2e6d46c8aeb8,384b833e-d0f6-4e46-b61d-2c938b36eb0d,Buffalo Wings,Buffalo Wings,বাফেলো উইংস,"Spicy buffalo wings with a kick, served with blue cheese dip. Choose from 4 or 6 pieces.","Spicy buffalo wings with a kick, served with blue cheese dip. Choose from 4 or 6 pieces.","মশলাদার বাফেলো উইংস, ব্লু চিজ ডিপ সহ পরিবেশন করা হয়। ৪ বা ৬ পিস বেছে নিন।",149.00,,103,f,Chicken,Chicken,চিকেন,t,https://quickbytes.buzz/uploads/menu_placeholders/chicken-4.png,,"[""icon:chicken"", ""option:4 Pcs:0"", ""option:6 Pcs:61""]",1,2026-07-23 15:30:32.218791+00,2026-07-23 15:30:32.218761+00
77384cfa-1d89-4656-b347-c7834e307253,384b833e-d0f6-4e46-b61d-2c938b36eb0d,Mz. Wings,Mz. Wings,মিজ. উইংস,"Tender chicken wings with a signature glaze, available in 4 or 6 pieces. A must-try for wing lovers.","Tender chicken wings with a signature glaze, available in 4 or 6 pieces. A must-try for wing lovers.","সিগনেচার গ্লেজ সহ টেন্ডার চিকেন উইংস, ৪ বা ৬ পিসে পাওয়া যায়। উইংস প্রেমীদের জন্য অবশ্যই ট্রাই করুন।",140.00,,105,f,Chicken,Chicken,চিকেন,t,https://quickbytes.buzz/uploads/menu_placeholders/fried-chicken.png,,"[""icon:chicken"", ""option:4 Pcs:0"", ""option:6 Pcs:55""]",1,2026-07-23 15:30:33.197445+00,2026-07-23 15:30:33.197428+00
36c89307-1c57-42c2-bd09-ae1147a05da7,384b833e-d0f6-4e46-b61d-2c938b36eb0d,Coney Fries,Coney Fries,কোনি ফ্রাই,Crispy fries smothered in savory chili and topped with fresh onions.,Crispy fries smothered in savory chili and topped with fresh onions.,খাস্তা ফ্রাইয়ের উপর savory চিলি এবং তাজা পেঁয়াজ দিয়ে সাজানো।,8.00,,323,f,Sides,Sides,সাইড ডিশ,t,https://quickbytes.buzz/uploads/menu_placeholders/appetizer.png,,"[""icon:appetizer""]",1,2026-08-02 16:50:42.091276+00,2026-08-02 16:50:42.091261+00
d666e5e3-06eb-4213-8b05-22175085226e,384b833e-d0f6-4e46-b61d-2c938b36eb0d,Spicy Fries,Spicy Fries,স্পাইসি ফ্রাই,Crispy fries tossed in a spicy seasoning. Available in small and medium sizes.,Crispy fries tossed in a spicy seasoning. Available in small and medium sizes.,মশলাদার সিজনিংয়ে টস করা ক্রিস্পি ফ্রাই। ছোট এবং মাঝারি সাইজে পাওয়া যায়।,90.00,,113,f,Appetizer,Appetizer,অ্যাপেটাইজার,t,https://quickbytes.buzz/uploads/menu_placeholders/appetizer.png,,"[""icon:appetizer"", ""option:Small:0"", ""option:Medium:30""]",1,2026-07-23 15:30:09.039145+00,2026-07-23 15:30:09.03912+00
e3104679-dd81-4413-950b-f16ec84a9aa6,384b833e-d0f6-4e46-b61d-2c938b36eb0d,Black Star,Black Star,ব্ল্যাক স্টার,"A premium burger with a dark, rich bun and double patty. Loaded with cheese and smoky sauce.","A premium burger with a dark, rich bun and double patty. Loaded with cheese and smoky sauce.","গাঢ়, সমৃদ্ধ বান এবং ডাবল প্যাটি সহ একটি প্রিমিয়াম বার্গার। পনির এবং স্মোকি সস দিয়ে ভরপুর।",199.00,,106,f,Burger,Burger,বার্গার,t,https://quickbytes.buzz/uploads/menu_placeholders/burger.png,,"[""icon:burger""]",1,2026-07-23 15:30:21.485522+00,2026-07-23 15:30:21.485503+00
c4e41d1c-800f-4ccb-95e4-2ef7d7799c47,384b833e-d0f6-4e46-b61d-2c938b36eb0d,Mr. Perfect,Mr. Perfect,মি. পারফেক্ট,"A perfectly crafted burger with a juicy patty, fresh lettuce, and special sauce. A customer favorite.","A perfectly crafted burger with a juicy patty, fresh lettuce, and special sauce. A customer favorite.","একটি জুসি প্যাটি, তাজা লেটুস এবং স্পেশাল সস সহ পুরোপুরি তৈরি বার্গার। গ্রাহকদের প্রিয়।",299.00,,104,f,Burger,Burger,বার্গার,t,https://quickbytes.buzz/uploads/menu_placeholders/burger.png,,"[""icon:burger""]",2,2026-07-23 15:30:25.835474+00,2026-07-23 15:30:25.835449+00
2c878c9d-02d8-4721-9b34-c4a9228c67dc,384b833e-d0f6-4e46-b61d-2c938b36eb0d,Grated Chicken Pasta,Grated Chicken Pasta,গ্রেটেড চিকেন পাস্তা,"Creamy pasta with grated chicken, mushrooms, and a blend of cheeses. A comforting meal.","Creamy pasta with grated chicken, mushrooms, and a blend of cheeses. A comforting meal.","গ্রেটেড চিকেন, মাশরুম এবং বিভিন্ন পনিরের মিশ্রণ সহ ক্রিমি পাস্তা। একটি আরামদায়ক খাবার।",190.00,,111,f,Pasta,Pasta,পাস্তা,t,https://quickbytes.buzz/uploads/menu_placeholders/pasta.png,,"[""icon:pasta""]",1,2026-07-23 15:30:41.776267+00,2026-07-23 15:30:41.776245+00
217ddc95-7629-4a3e-bad0-e18e497e2a1c,384b833e-d0f6-4e46-b61d-2c938b36eb0d,Wing Ding Combo,Wing Ding Combo,উইং ডিং কম্বো,"Choice of plain, hot, or BBQ wings with your choice of dipping sauce, served with coleslaw and a baked potato or fries.","Choice of plain, hot, or BBQ wings with your choice of dipping sauce, served with coleslaw and a baked potato or fries.","প্লেইন, হট বা বিবিকিউ উইংস পছন্দ অনুযায়ী, সাথে ডিপিং সস, কোলসলা এবং বেকড আলু বা ফ্রাই।",18.00,,326,f,Hideout Favorites,Hideout Favorites,হাইডআউট ফেভারিট,t,https://quickbytes.buzz/uploads/menu_placeholders/chicken-1.png,,"[""icon:chicken"", ""inc:Coleslaw"", ""inc:Baked Potato or French Fries""]",1,2026-08-02 16:49:43.978623+00,2026-08-02 16:49:43.978609+00
51cff3c6-9edb-4bcd-b9b6-c10aa1729e32,384b833e-d0f6-4e46-b61d-2c938b36eb0d,Philly Steak & Cheese,Philly Steak & Cheese,ফিলি স্টেক ও চিজ,"Sliced roast beef with grilled peppers and onions, topped with melted Swiss cheese.","Sliced roast beef with grilled peppers and onions, topped with melted Swiss cheese.","স্লাইস করা রোস্ট বিফ, গ্রিল করা মরিচ ও পেঁয়াজ সহ, গলানো সুইস চিজ দিয়ে সাজানো।",11.00,,324,f,Sandwiches,Sandwiches,স্যান্ডউইচ,t,https://quickbytes.buzz/uploads/menu_placeholders/beef-1.png,,"[""icon:beef""]",1,2026-08-02 16:50:30.387022+00,2026-08-02 16:50:30.386996+00
a1e3fa05-cc92-4e42-9316-7622d008f4b2,384b833e-d0f6-4e46-b61d-2c938b36eb0d,Reef's Special,Reef's Special,রিফের স্পেশাল,"Pita bread stuffed with chicken tenders, lettuce, tomatoes, Swiss cheese, and topped with mayo.","Pita bread stuffed with chicken tenders, lettuce, tomatoes, Swiss cheese, and topped with mayo.","পিটা রুটির মধ্যে চিকেন টেন্ডার, লেটুস, টমেটো, সুইস চিজ এবং মেয়োনিজ দিয়ে ভরা।",13.00,,325,f,Sandwiches,Sandwiches,স্যান্ডউইচ,t,https://quickbytes.buzz/uploads/menu_placeholders/sandwitch.png,,"[""icon:sandwich"", ""addon:0.65:Add Ranch""]",1,2026-08-02 16:50:31.781366+00,2026-08-02 16:50:31.781353+00
adee03a8-fb3e-46fc-b485-ae8083ca125d,384b833e-d0f6-4e46-b61d-2c938b36eb0d,Onion Rings,Onion Rings,অনিয়ন রিংস,"Crispy golden onion rings, perfect as a side or snack.","Crispy golden onion rings, perfect as a side or snack.","খাস্তা সোনালি পেঁয়াজের রিং, সাইড বা স্ন্যাক হিসেবে পারফেক্ট।",4.00,,329,f,Sides,Sides,সাইড ডিশ,t,https://quickbytes.buzz/uploads/menu_placeholders/appetizer.png,,"[""icon:appetizer""]",1,2026-08-02 16:50:49.857369+00,2026-08-02 16:50:49.857354+00
b09ec2b1-9f02-4097-9139-1f68603284a1,384b833e-d0f6-4e46-b61d-2c938b36eb0d,Mr. Choco-Gree Shake,Mr. Choco-Gree Shake,মি. চকো-গ্রী শেক,A rich chocolate and green tea flavored shake. Unique and refreshing.,A rich chocolate and green tea flavored shake. Unique and refreshing.,একটি সমৃদ্ধ চকলেট এবং গ্রিন টি ফ্লেভারযুক্ত শেক। অনন্য এবং রিফ্রেশিং।,163.00,,115,f,Beverages,Beverages,বেভারেজ,t,https://quickbytes.buzz/uploads/menu_placeholders/beverages.png,,"[""icon:beverages""]",1,2026-07-23 15:30:12.734028+00,2026-07-23 15:30:12.73401+00
45887b21-aac2-453c-93d5-b1d08c58cb57,384b833e-d0f6-4e46-b61d-2c938b36eb0d,Real Star,Real Star,রিয়েল স্টার,"A combo of 4 pieces wings, fries, and a 250ml drink. Perfect for a quick meal.","A combo of 4 pieces wings, fries, and a 250ml drink. Perfect for a quick meal.","৪ পিস উইংস, ফ্রাই এবং ২৫০ মিলি ড্রিংকের একটি কম্বো। দ্রুত খাবারের জন্য পারফেক্ট।",250.00,,108,f,Combo,Combo,কম্বো,t,https://quickbytes.buzz/uploads/menu_placeholders/chicken-4.png,,"[""icon:chicken"", ""inc:4 Pcs Wings"", ""inc:Fries"", ""inc:Drinks 250 ml""]",1,2026-07-23 15:30:35.40662+00,2026-07-23 15:30:35.406604+00
288ddb94-8691-4157-b8ff-87d1f6be7b08,384b833e-d0f6-4e46-b61d-2c938b36eb0d,Pepsi/7Up/Dew/Mirinda (Small),Pepsi/7Up/Dew/Mirinda (Small),পেপসি/৭আপ/ডিউ/মিরিন্ডা (ছোট),"Refreshing carbonated soft drink in small size. Choose from Pepsi, 7Up, Dew, or Mirinda.","Refreshing carbonated soft drink in small size. Choose from Pepsi, 7Up, Dew, or Mirinda.","ছোট সাইজে রিফ্রেশিং কার্বনেটেড সফট ড্রিংক। পেপসি, ৭আপ, ডিউ বা মিরিন্ডা থেকে বেছে নিন।",35.00,,120,f,Soft Drink,Soft Drink,সফট ড্রিংক,t,https://quickbytes.buzz/uploads/menu_placeholders/soft-drink.png,,"[""icon:soft_drink"", ""option:Small:0"", ""option:Medium:10""]",1,2026-07-23 15:30:43.034081+00,2026-07-23 15:30:43.034065+00
9bdc6458-66c1-47a7-a9b5-936acaf09da6,384b833e-d0f6-4e46-b61d-2c938b36eb0d,Chili Cheese Fries,Chili Cheese Fries,চিলি চিজ ফ্রাই,French fries topped with chili and melted cheese.,French fries topped with chili and melted cheese.,ফ্রেঞ্চ ফ্রাইয়ের উপর চিলি এবং গলানো চিজ।,5.50,,332,f,Sides,Sides,সাইড ডিশ,t,https://quickbytes.buzz/uploads/menu_placeholders/appetizer.png,,"[""icon:appetizer""]",1,2026-08-02 16:50:39.657465+00,2026-08-02 16:50:39.657451+00
9412fe9e-6b77-4872-b6c4-155651c8cde3,384b833e-d0f6-4e46-b61d-2c938b36eb0d,Chili Fries,Chili Fries,চিলি ফ্রাই,French fries topped with savory chili.,French fries topped with savory chili.,ফ্রেঞ্চ ফ্রাইয়ের উপর savory চিলি দেওয়া।,5.00,,331,f,Sides,Sides,সাইড ডিশ,t,https://quickbytes.buzz/uploads/menu_placeholders/appetizer.png,,"[""icon:appetizer""]",1,2026-08-02 16:50:40.862693+00,2026-08-02 16:50:40.862679+00
2a2373af-5fd5-486c-9ca9-2592274b2c84,384b833e-d0f6-4e46-b61d-2c938b36eb0d,Creamy Coleslaw,Creamy Coleslaw,ক্রিমি কোলসলা,Fresh cabbage and carrots in a creamy dressing.,Fresh cabbage and carrots in a creamy dressing.,তাজা বাঁধাকপি এবং গাজর ক্রিমি ড্রেসিংয়ে।,3.00,,336,f,Sides,Sides,সাইড ডিশ,t,https://quickbytes.buzz/uploads/menu_placeholders/vegetable-1.png,,"[""icon:vegetable""]",1,2026-08-02 16:50:43.357704+00,2026-08-02 16:50:43.35769+00
79574555-5058-4147-9b46-87dfe7d0ed15,384b833e-d0f6-4e46-b61d-2c938b36eb0d,French Fries,French Fries,ফ্রেঞ্চ ফ্রাই,"Classic golden french fries, crispy on the outside and fluffy inside.","Classic golden french fries, crispy on the outside and fluffy inside.","ক্লাসিক সোনালি ফ্রেঞ্চ ফ্রাই, বাইরে খাস্তা এবং ভিতরে নরম।",3.00,,330,f,Sides,Sides,সাইড ডিশ,t,https://quickbytes.buzz/uploads/menu_placeholders/appetizer.png,,"[""icon:appetizer""]",1,2026-08-02 16:50:45.897718+00,2026-08-02 16:50:45.897703+00
